Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
ethylacetate,353.15,1.87921951,2.15324436,881.23,88.1056,REF,-2.81958583,0.003984903,-1.82023331,0.27402485,1.87921951,1.94963096,881.23,88.1056,SLE,-0.88211848,0.2847627328,0.05852824,0.1311842,0.07041144999999993,1.93746735,1.8787615500000001,0.2807778298,-0.20361340000000006
ethylacetate,348.15,1.62539208,1.92545959,886.0,88.1056,REF,-3.01431944,0.0025472555,-2.01235787,0.3000675100000001,1.62539208,1.72017951,886.0,88.1056,SLE,-0.95401963,0.2480026305,-0.00252125,0.11116815,0.09478743,2.06029981,2.00983662,0.24545537499999998,-0.2052800800000001
ethylacetate,343.15,1.3658688,1.69251991,890.81,88.1056,REF,-3.21507245,0.0016053649,-2.21058821,0.3266511099999998,1.3658688,1.48920691,890.81,88.1056,SLE,-1.0307725,0.2131432212,-0.06911559,0.09315958,0.12333810999999995,2.1842999499999998,2.14147262,0.21153785630000002,-0.20331299999999985
ethylacetate,338.15,1.10057361,1.45441187,895.65,88.1056,REF,-3.42215233,0.0009969148,-2.41520184,0.35383825999999985,1.10057361,1.25661769,895.65,88.1056,SLE,-1.11258393,0.1806508,-0.14150744,0.07716424,0.1560440799999998,2.3095684,2.2736944,0.1796538852,-0.19779418000000004
ethylacetate,333.15,0.82944309,1.21111019,900.53,88.1056,REF,-3.63586897,0.0006096013,-2.62648797,0.38166710000000004,0.82944309,1.0221047,900.53,88.1056,SLE,-1.19952603,0.1509470611,-0.21980226,0.06316463,0.19266161000000004,2.4363429400000003,2.40668571,0.1503374598,-0.18900549
ethylacetate,328.15,0.55242703,0.96257953,905.44,88.1056,REF,-3.85653566,0.0003668129,-2.84474576,0.4101524999999999,0.55242703,0.78515742,905.44,88.1056,SLE,-1.29153101,0.124353785,-0.30394511,0.05110566,0.23273038999999995,2.56500465,2.54080065,0.1239869721,-0.17742210999999997
ethylacetate,323.15,0.26948871,0.70877654,910.4,88.1056,REF,-4.0844705,0.0002170452,-3.07028385,0.43928783,0.26948871,0.54509786,910.4,88.1056,SLE,-1.38840434,0.1010509932,-0.39372912,0.04088798,0.27560915,2.69606616,2.67655473,0.10083394799999999,-0.16367867999999997
ethylacetate,318.15,-0.01939498,0.44965182,915.39,88.1056,REF,-4.31999812,0.0001261964,-3.30342057,0.4690468,-0.01939498,0.30115396,915.39,88.1056,SLE,-1.48986507,0.0810574461,-0.48883524,0.03236942,0.32054894,2.83013305,2.81458533,0.0809312497,-0.14849785999999998
ethylacetate,313.15,-0.31423366,0.18515174,920.41,88.1056,REF,-4.5634515,7.20457e-05,-3.54448479,0.49938540000000003,-0.31423366,0.05252934,920.41,88.1056,SLE,-1.59558757,0.0642418275,-0.58887824,0.02537537,0.366763,2.96786393,2.9556065499999997,0.0641697818,-0.13262240000000003
ethylacetate,308.15,-0.6150239,-0.08478019,925.48,88.1056,REF,-4.81517396,4.03547e-05,-3.79381719,0.5302437099999999,-0.6150239,-0.20148701,925.48,88.1056,SLE,-1.7052759,0.0503514958,-0.69348737,0.0197117,0.41353688999999993,3.10989806,3.10032982,0.0503111411,-0.11670681999999999
ethylacetate,303.15,-0.92174984,-0.36020224,930.59,88.1056,REF,-5.0755212,2.21591e-05,-4.05177182,0.5615476,-0.92174984,-0.4615013,930.59,88.1056,SLE,-1.81868056,0.0390605667,-0.80233188,0.01518167,0.46024854000000004,3.25684064,3.24943994,0.0390384076,-0.10129906
ethylacetate,298.15,-1.23438398,-0.64117384,935.73,88.1056,REF,-5.34486342,1.19183e-05,-4.31871783,0.59321014,-1.23438398,-0.72797691,935.73,88.1056,SLE,-1.93563072,0.0300110705,-0.9151598,0.01159763,0.5064070700000001,3.4092327000000004,3.4035580299999997,0.0299991522,-0.08680306999999998
glycol,403.15,4.12814181,4.29396103,945.7,62.0681,REF,-1.22043452,0.1933798282,-0.09588025,0.16581922000000038,4.12814181,4.14846666,945.7,62.0681,SLE,-0.37000744,0.7357556371,0.5078112,0.42657221,0.020324850000000616,0.85042708,0.60369145,0.5423758089,-0.14549436999999976
glycol,398.15,3.9249904,4.10793301,950.5,62.0681,REF,-1.36573524,0.1442027553,-0.22318371,0.18294261,3.9249904,3.95221255,950.5,62.0681,SLE,-0.4161963,0.6995799797,0.48647652,0.38353385,0.027222150000000056,0.94953894,0.70966023,0.5553772243999999,-0.15572045999999995
glycol,393.15,3.71738099,3.91364304,955.33,62.0681,REF,-1.51261722,0.1060388466,-0.35608813,0.19626205000000008,3.71738099,3.7527151,955.33,62.0681,SLE,-0.46428735,0.661813822,0.46287385,0.34333071,0.035334109999999974,1.04832987,0.81896198,0.5557749754000001,-0.1609279400000001
glycol,388.15,3.50516833,3.71147937,960.17,62.0681,REF,-1.66144195,0.0770094378,-0.49401944,0.2063110400000001,3.50516833,3.54978598,960.17,62.0681,SLE,-0.51433289,0.6226489707,0.43682709,0.30596173,0.04461764999999973,1.14710906,0.93084653,0.5456395329,-0.16169339000000038
glycol,383.15,3.28820878,3.50187028,965.04,62.0681,REF,-1.8126117,0.0552890809,-0.63662853,0.21366149999999973,3.28820878,3.34317878,965.04,62.0681,SLE,-0.56635399,0.5823571458,0.40817885,0.2714226,0.05496999999999996,1.24625771,1.04480738,0.5270680649,-0.15869149999999976
glycol,378.15,3.06636144,3.28519222,969.92,62.0681,REF,-1.96651849,0.039265876,-0.78372067,0.21883077999999978,3.06636144,3.13257491,969.92,62.0681,SLE,-0.62032971,0.5412947207,0.37680499,0.23970125,0.06621347000000011,1.3461887799999999,1.16052566,0.5020288447,-0.15261730999999967
glycol,373.15,2.83948933,3.06174036,974.83,62.0681,REF,-2.12352544,0.0275941081,-0.93520843,0.2222510299999998,2.83948933,2.91758884,974.83,62.0681,SLE,-0.67619657,0.4998920341,0.34262442,0.21076739,0.07809950999999993,1.4473288699999998,1.27783285,0.472297926,-0.14415151999999987
glycol,368.15,2.6074606,2.83172613,979.76,62.0681,REF,-2.28396265,0.0191911139,-1.09107987,0.22426552999999982,2.6074606,2.69779249,979.76,62.0681,SLE,-0.73385949,0.4586270981,0.30560092,0.18456124,0.09033188999999986,1.55010316,1.39668079,0.4394359842,-0.13393363999999996
glycol,363.15,2.37014979,2.5952885,984.71,62.0681,REF,-2.44813093,0.0132086605,-1.25137852,0.22513870999999996,2.37014979,2.4727291,984.71,62.0681,SLE,-0.79319709,0.4179984773,0.26574603,0.16099149,0.10257930999999987,1.65493384,1.5171245500000001,0.4047898168,-0.1225594000000001
glycol,358.15,2.12743908,2.35250856,989.68,62.0681,REF,-2.61630793,0.0089956722,-1.41619011,0.22506948000000015,2.12743908,2.2419437,989.68,62.0681,SLE,-0.85407775,0.3784889482,0.22311175,0.13993368,0.11450462000000039,1.76223018,1.63930186,0.369493276,-0.11056485999999976
glycol,353.15,1.87921951,2.10342379,994.67,62.0681,REF,-2.78875455,0.0060607485,-1.58563354,0.22420427999999992,1.87921951,2.00500945,994.67,62.0681,SLE,-0.91637437,0.3405332319,0.17777987,0.12123433,0.1257899400000002,1.8723801800000002,1.7634134099999998,0.3344724834,-0.09841433999999971
glycol,348.15,1.62539208,1.84804107,999.67,62.0681,REF,-2.96572122,0.0040383657,-1.75985506,0.22264899000000016,1.62539208,1.76154861,999.67,62.0681,SLE,-0.97997715,0.3044936857,0.12984918,0.10471837,0.13615653000000005,1.98574407,1.88970424,0.30045532,-0.0864924600000001
glycol,343.15,1.3658688,1.58634722,1004.7,62.0681,REF,-3.14745313,0.0026601947,-1.93902416,0.22047841999999984,1.3658688,1.51125402,1004.7,62.0681,SLE,-1.04480778,0.2706440278,0.07941869,0.09019703,0.14538521999999987,2.1026453500000004,2.01844285,0.2679838331,-0.07509319999999997
glycol,338.15,1.10057361,1.31831769,1009.75,62.0681,REF,-3.33419498,0.0017316797,-2.12333098,0.2177440799999999,1.10057361,1.25388495,1009.75,62.0681,SLE,-1.11081854,0.2391699796,0.02658141,0.07747855,0.1533113399999999,2.22337644,2.14991239,0.2374382999,-0.06443273999999999
glycol,333.15,0.82944309,1.04392336,1014.82,62.0681,REF,-3.52619484,0.0011134345,-2.31298469,0.21448026999999992,0.82944309,0.98927354,1014.82,62.0681,SLE,-1.17799822,0.2101723114,-0.0285874,0.06637458,0.15983044999999996,2.34819662,2.28439729,0.2090588769,-0.05464981999999996
glycol,328.15,0.55242703,0.76313578,1019.91,62.0681,REF,-3.72370756,0.0007067755,-2.50821273,0.21070875,0.55242703,0.71731501,1019.91,62.0681,SLE,-1.24636806,0.1836791876,-0.08603301,0.05670638,0.16488797999999993,2.4773395,2.42217972,0.18297241209999998,-0.045820770000000066
glycol,323.15,0.26948871,0.47593102,1025.01,62.0681,REF,-3.92699766,0.0004426653,-2.70926049,0.20644230999999996,0.26948871,0.43796026,1025.01,62.0681,SLE,-1.31597889,0.1596593035,-0.14572387,0.04830823,0.16847154999999997,2.6110187700000003,2.5635366200000003,0.15921663819999998,-0.03797075999999999
glycol,318.15,-0.01939498,0.18229235,1030.14,62.0681,REF,-4.13634193,0.0002733916,-2.91639157,0.20168733,-0.01939498,0.15120711,1030.14,62.0681,SLE,-1.38690735,0.1380354646,-0.20765207,0.04102916,0.17060209,2.7494345800000004,2.7087395,0.13776207299999998,-0.031085239999999986
glycol,313.15,-0.31423366,-0.11778789,1035.28,62.0681,REF,-4.35203172,0.0001663908,-3.12988838,0.19644577000000002,-0.31423366,-0.14291104,1035.28,62.0681,SLE,-1.45925006,0.1186975533,-0.27183084,0.03473361,0.17132262000000004,2.8927816600000003,2.85805754,0.1185311625,-0.025123149999999983
glycol,308.15,-0.6150239,-0.42430735,1040.44,62.0681,REF,-4.57437518,9.97257e-05,-3.35005305,0.19071654999999993,-0.6150239,-0.44433073,1040.44,62.0681,SLE,-1.53312148,0.1015125772,-0.33829427,0.02930074,0.17069316999999995,3.0412536999999995,3.01175878,0.1014128515,-0.02002337999999998
glycol,303.15,-0.92174984,-0.73725316,1045.62,62.0681,REF,-4.80369934,5.88161e-05,-3.57720867,0.18449668000000008,-0.92174984,-0.75296725,1045.62,62.0681,SLE,-1.60864939,0.0863336324,-0.40709422,0.02462355,0.16878259000000007,3.1950499499999996,3.1701144500000003,0.0862748163,-0.015714090000000014
glycol,298.15,-1.23438398,-1.05660213,1050.82,62.0681,REF,-5.04035227,3.41076e-05,-3.81170075,0.17778185000000013,-1.23438398,-1.06872008,1050.82,62.0681,SLE,-1.68597253,0.0730064906,-0.47829854,0.0206076,0.16566389999999998,3.3543797399999997,3.33340221,0.072972383,-0.012117950000000155
n-heptane,403.15,4.12814181,7.72918722,601.86,100.2026,REF,-3.08265295,0.0019145971,-2.30415746,3.6010454100000002,4.12814181,7.59704651,601.86,100.2026,SLE,-2.23865369,0.0132818029,-1.46087825,0.00577227,3.4689047000000004,0.8439992599999999,0.84327921,0.0113672058,-0.13214070999999983
n-heptane,398.15,3.9249904,7.61698232,605.19,100.2026,REF,-3.29186125,0.0011831775,-2.51092547,3.69199192,3.9249904,7.50771577,605.19,100.2026,SLE,-2.36697421,0.0099032212,-1.58659094,0.00429562,3.58272537,0.9248870400000002,0.9243345300000001,0.0087200437,-0.10926655000000007
n-heptane,393.15,3.71738099,7.50146259,608.55,100.2026,REF,-3.50702637,0.0007211057,-2.72365621,3.7840816,3.71738099,7.41182857,608.55,100.2026,SLE,-2.49744507,0.0073441369,-1.71449495,0.00318094,3.69444758,1.0095813000000002,1.0091612600000002,0.0066230312,-0.08963402000000009
n-heptane,388.15,3.50516833,7.38343342,611.94,100.2026,REF,-3.72891374,0.000432696,-2.94310903,3.87826509,3.50516833,7.31052857,611.94,100.2026,SLE,-2.63087781,0.0054073951,-1.84538906,0.0023395,3.8053602399999997,1.09803593,1.09771997,0.0049746991,-0.07290485000000047
n-heptane,383.15,3.28820878,7.26345875,615.37,100.2026,REF,-3.95819014,0.0002552409,-3.16994669,3.9752499699999997,3.28820878,7.20468865,615.37,100.2026,SLE,-2.7679711,0.0039469032,-1.97996257,0.0017062,3.9164798699999994,1.1902190400000001,1.18998412,0.0036916622999999997,-0.05877010000000027
n-heptane,378.15,3.06636144,7.14193442,618.84,100.2026,REF,-4.19545886,0.0001478115,-3.4047698,4.0755729800000005,3.06636144,7.09500179,618.84,100.2026,SLE,-2.90935519,0.0028519593,-2.1188386,0.0012321,4.02864035,1.2861036699999997,1.2859311999999998,0.0027041478,-0.046932630000000586
n-heptane,373.15,2.83948933,7.01913769,622.34,100.2026,REF,-4.4412838,8.39265e-05,-3.64814049,4.17964836,2.83948933,6.9820228,622.34,100.2026,SLE,-3.05561104,0.0020374592,-2.26259265,0.00087981,4.14253347,1.3856727599999998,1.3855478399999996,0.0019535327000000003,-0.03711488999999979
n-heptane,368.15,2.6074606,6.8952624,625.88,100.2026,REF,-4.69620691,4.66643e-05,-3.90059954,4.2878018,2.6074606,6.86620911,625.88,100.2026,SLE,-3.20729041,0.0014373347,-2.41177222,0.00062045,4.25874851,1.4889164999999998,1.48882732,0.0013906704,-0.02905329000000023
n-heptane,363.15,2.37014979,6.77044354,629.45,100.2026,REF,-4.96076072,2.53768e-05,-4.1626787,4.4002937499999994,2.37014979,6.74794162,629.45,100.2026,SLE,-3.36492567,0.0010000707,-2.56690634,0.00043159,4.37779183,1.5958350499999998,1.5957723599999998,0.0009746939000000001,-0.022501919999999842
n-heptane,358.15,2.12743908,6.6447751,633.06,100.2026,REF,-5.23547784,1.3481e-05,-4.43491002,4.51733602,2.12743908,6.62753929,633.06,100.2026,SLE,-3.52903656,0.0006854844,-2.7285121,0.00029578,4.500100209999999,1.7064412799999995,1.7063979200000001,0.0006720034,-0.01723581000000074
n-heptane,353.15,1.87921951,6.51832273,636.71,100.2026,REF,-5.52089803,6.987208e-06,-4.71783291,4.639103220000001,1.87921951,6.50527273,636.71,100.2026,SLE,-3.7001369,0.0004623303,-2.89710126,0.00019946,4.626053219999999,1.8207611299999997,1.8207316500000004,0.000455343092,-0.01305000000000156
n-heptane,348.15,1.62539208,6.39113278,640.4,100.2026,REF,-5.81757366,3.528815e-06,-5.01199945,4.7657407,1.62539208,6.38137079,640.4,100.2026,SLE,-3.87873764,0.0003064715,-3.07318312,0.00013221,4.75597871,1.9388360199999997,1.9388163300000003,0.00030294268500000003,-0.009761990000000331
n-heptane,343.15,1.3658688,6.26323865,644.13,100.2026,REF,-6.12607402,1.734319e-06,-5.31797873,4.89736985,1.3658688,6.25602791,644.13,100.2026,SLE,-4.06535056,0.000199436,-3.25726816,8.603e-05,4.89015911,2.06072346,2.06071057,0.00019770168099999999,-0.00721073999999966
n-heptane,338.15,1.10057361,6.13466516,647.9,100.2026,REF,-6.44698888,8.28351e-07,-5.63636033,5.034091549999999,1.10057361,6.1294089,647.9,100.2026,SLE,-4.26049086,0.0001272568,-3.4498706,5.489e-05,5.02883529,2.18649802,2.1864897299999995,0.00012642844899999998,-0.0052562599999994575
n-heptane,333.15,0.82944309,6.00543148,651.71,100.2026,REF,-6.78093135,3.839477e-07,-5.96775723,5.1759883900000005,0.82944309,6.00165261,651.71,100.2026,SLE,-4.46467929,7.95252e-05,-3.65151038,3.43e-05,5.17220952,2.31625206,2.31624685,7.914125229999999e-05,-0.003778870000000545
n-heptane,328.15,0.55242703,5.87555315,655.56,100.2026,REF,-7.12854074,1.724498e-07,-6.31280857,5.3231261199999995,0.55242703,5.87287547,655.56,100.2026,SLE,-4.67844447,4.86124e-05,-3.8627155,2.097e-05,5.32044844,2.4500962700000004,2.4500930699999994,4.8439950200000004e-05,-0.0026776799999996825
n-heptane,323.15,0.26948871,5.7450438,659.45,100.2026,REF,-7.4904855,7.494073e-08,-6.67218266,5.47555509,0.26948871,5.74317458,659.45,100.2026,SLE,-4.90232538,2.90316e-05,-4.08402446,1.252e-05,5.47368587,2.5881601200000004,2.5881581999999996,2.895665927e-05,-0.0018692200000005599
n-heptane,318.15,-0.01939498,5.61391411,663.38,100.2026,REF,-7.86746468,3.145855e-08,-7.04657843,5.63330909,-0.01939498,5.61263007,663.38,100.2026,SLE,-5.13687358,1.69171e-05,-4.31598846,7.3e-06,5.63202505,2.7305911000000007,2.7305899700000005,1.688564145e-05,-0.0012840399999998198
n-heptane,313.15,-0.31423366,5.48217507,667.36,100.2026,REF,-8.26021286,1.273475e-08,-7.4367303,5.7964087300000005,-0.31423366,5.48130767,667.36,100.2026,SLE,-5.38265611,9.606053e-06,-4.55917419,4.14e-06,5.79554133,2.877556749999999,2.8775561099999996,9.59331825e-06,-0.0008674000000006288
n-heptane,308.15,-0.6150239,5.34983651,671.38,100.2026,REF,-8.66950217,4.962509e-09,-7.84341026,5.96486041,-0.6150239,5.34926068,671.38,100.2026,SLE,-5.64025824,5.308159e-06,-4.81416669,2.29e-06,5.96428458,3.02924393,3.0292435699999993,5.3031964909999996e-06,-0.0005758299999998329
n-heptane,303.15,-0.92174984,5.21690736,675.45,100.2026,REF,-9.09614605,1.85805e-09,-8.26743163,6.138657200000001,-0.92174984,5.21653198,675.45,100.2026,SLE,-5.91028681,2.850467e-06,-5.08157258,1.23e-06,6.13828182,3.18585924,3.1858590500000012,2.8486089499999998e-06,-0.0003753800000003693
n-heptane,298.15,-1.23438398,5.08339588,679.56,100.2026,REF,-9.54100354,6.671138e-10,-8.70965328,6.31777986,-1.23438398,5.08315575,679.56,100.2026,SLE,-6.19337377,1.485352e-06,-5.36202362,6.4e-07,6.31753973,3.34762977,3.347629659999999,1.4846848862e-06,-0.00024012999999989404
hexane,403.15,4.12814181,7.70985598,581.05,86.1759,REF,-3.07217358,0.0022798151,-2.24353248,3.5817141700000006,4.12814181,7.55301691,581.05,86.1759,SLE,-2.21479583,0.0162716789,-1.38729149,0.00609824,3.4248751000000004,0.8573777499999999,0.8562409899999999,0.013991863799999999,-0.1568390700000002
hexane,398.15,3.9249904,7.59935436,584.28,86.1759,REF,-3.28218522,0.0014064583,-2.45106414,3.6743639600000004,3.9249904,7.47056332,584.28,86.1759,SLE,-2.34658998,0.0120449038,-1.51633243,0.00450205,3.54557292,0.93559524,0.9347317100000001,0.0106384455,-0.1287910400000003
hexane,393.15,3.71738099,7.4851176,587.55,86.1759,REF,-3.49794047,0.0008560952,-2.66435321,3.7677366099999996,3.71738099,7.38001581,587.55,86.1759,SLE,-2.47976856,0.0088816708,-1.64683273,0.00331308,3.6626348199999996,1.01817191,1.0175204799999997,0.0080255756,-0.10510178999999997
hexane,388.15,3.50516833,7.3680886,590.85,86.1759,REF,-3.72027394,0.0005131949,-2.88422494,3.86292027,3.50516833,7.28294364,590.85,86.1759,SLE,-2.61535302,0.0065097061,-1.77979105,0.00242464,3.77777531,1.1049209199999996,1.1044338900000001,0.0059965112000000004,-0.08514496000000005
hexane,383.15,3.28820878,7.2489234,594.19,86.1759,REF,-3.9498993,0.0003024924,-3.11138683,3.9607146199999996,3.28820878,7.18049822,594.19,86.1759,SLE,-2.75417907,0.0047339339,-1.91602691,0.00176125,3.8922894399999994,1.1957202299999996,1.1953599199999998,0.0044314415,-0.0684251800000002
hexane,378.15,3.06636144,7.12808032,597.56,86.1759,REF,-4.18745211,0.0001750639,-3.34647038,4.061718879999999,3.06636144,7.07357016,597.56,86.1759,SLE,-2.89697451,0.0034102741,-2.05625623,0.00126773,4.0072087199999995,1.2904775999999996,1.2902141500000002,0.0032352102,-0.05451015999999953
hexane,373.15,2.83948933,7.00587913,600.97,86.1759,REF,-4.43351856,9.93461e-05,-3.59005912,4.1663898,2.83948933,6.96285509,600.97,86.1759,SLE,-3.04438982,0.0024302012,-2.20112054,0.00090284,4.1233657599999995,1.3891287400000003,1.38893858,0.0023308550999999998,-0.043024040000000596
hexane,368.15,2.6074606,6.88254262,604.42,86.1759,REF,-4.68865604,5.5211e-05,-3.84270868,4.275082019999999,2.6074606,6.84891635,604.42,86.1759,SLE,-3.19702934,0.0017108011,-2.35121734,0.00063529,4.24145575,1.4916266999999999,1.49149134,0.0016555900999999998,-0.03362626999999918
hexane,363.15,2.37014979,6.75822523,607.9,86.1759,REF,-4.95340768,3.0011e-05,-4.10496105,4.38807544,2.37014979,6.7322136,607.9,86.1759,SLE,-3.35546458,0.0011882482,-2.50711286,0.0004411,4.3620638099999995,1.5979430999999997,1.5978481900000001,0.0011582372000000002,-0.026011630000000174
hexane,358.15,2.12743908,6.63303395,611.43,86.1759,REF,-5.22831332,1.5936e-05,-4.37735528,4.5055948699999995,2.12743908,6.61313,611.43,86.1759,SLE,-3.52024773,0.0008132546,-2.66935519,0.00030182,4.48569092,1.70806559,1.7080000899999996,0.0007973186,-0.01990394999999978
hexane,353.15,1.87921951,6.50704299,614.99,86.1759,REF,-5.51391761,8.256132e-06,-4.6604355,4.62782348,1.87921951,6.49198491,614.99,86.1759,SLE,-3.69191735,0.0005478094,-2.83847969,0.00020327,4.612765400000001,1.8220002599999998,1.82195581,0.000539553268,-0.015058079999999308
hexane,348.15,1.62539208,6.38030424,618.59,86.1759,REF,-5.81077621,4.167918e-06,-4.95475701,4.75491216,1.62539208,6.36904796,618.59,86.1759,SLE,-3.87100554,0.000362737,-3.01501596,0.00013458,4.7436558799999995,1.9397706700000001,1.9397410499999999,0.00035856908200000004,-0.011256280000000451
hexane,343.15,1.3658688,6.2528546,622.24,86.1759,REF,-6.11946062,2.047554e-06,-5.26089102,4.8869858,1.3658688,6.24454463,622.24,86.1759,SLE,-4.05804026,0.0002358261,-3.19949002,8.749e-05,4.87867583,2.0614203599999996,2.061401,0.00023377854599999998,-0.00830997
hexane,338.15,1.10057361,6.12472112,625.92,86.1759,REF,-6.44056207,9.775391e-07,-5.57942852,5.024147510000001,1.10057361,6.11866652,625.92,86.1759,SLE,-4.25355111,0.0001503503,-3.39242997,5.578e-05,5.01809291,2.1870109600000003,2.1869985499999998,0.00014937276089999998,-0.006054600000000576
hexane,333.15,0.82944309,5.99592428,629.65,86.1759,REF,-6.77469465,4.528994e-07,-5.91098343,5.16648119,0.82944309,5.99157332,629.65,86.1759,SLE,-4.45807017,9.3886e-05,-3.59436674,3.483e-05,5.16213023,2.3166244799999998,2.31661669,9.343310060000001e-05,-0.004350960000000015
hexane,328.15,0.55242703,5.86648042,633.42,86.1759,REF,-7.12249837,2.033284e-07,-6.25619556,5.31405339,0.55242703,5.8633985,633.42,86.1759,SLE,-4.67213562,5.73516e-05,-3.80583759,2.127e-05,5.31097147,2.45036275,2.45035797,5.71482716e-05,-0.003081919999999627
